LOCATEID,FIPSCOUNTY,POOLSIZE,ISPOS,LOGITUDE,LATITUDE,WEEK_NEW,UNIQ_ID
309,DUPAGE,31,0,-87.9994,41.9198,25,DU_019_E15043
310,DUPAGE,50,0,-999,-999,25,DU_019_E15044
406,DUPAGE,18,0,-88.18793,41.82422,25,DU_019_C15065
407,DUPAGE,17,0,-88.1522,41.8604,25,DU_019_C15066
503,DUPAGE,16,0,-88.143233,41.845244,25,DU_019_C15067
506,DUPAGE,13,0,-88.087311,41.814018,25,DU_019_SE15059
511,DUPAGE,39,0,-88.0537,41.8867,25,DU_019_SE060
512,DUPAGE,24,0,-88.1023,41.8404,25,DU_019_C15068
604,DUPAGE,50,0,-88.0085,41.8489,25,DU_019_E15045
609,DUPAGE,15,0,-87.97725,41.87746,25,DU_019_E15046
610,DUPAGE,32,0,-88.007449,41.906584,25,DU_019_E15047
611,DUPAGE,50,0,-87.9345,41.8553,25,DU_019_SE15061
707,DUPAGE,50,0,-88.111,41.8028,25,DU_019_C15069
801,DUPAGE,50,0,-88.11702,41.738563,25,DU_019_C15070
802,DUPAGE,50,0,-88.087313,41.773075,25,DU_019_SE15062
901,DUPAGE,23,0,-88.0167,41.7926,25,DU_019_SE15063
902,DUPAGE,20,0,-87.9612,41.7866,25,DU_019_SE15064
904,DUPAGE,18,0,-999,-999,25,DU_019_SE15065
907,DUPAGE,50,0,-87.9228,41.8064,25,DU_019_SE15066
909,DUPAGE,50,0,-87.9256,41.7584,25,DU_019_SE15067
10 - CENTRAL,COOK,50,0,-87.671067,41.608483,25,So_069_100
12 - HOLY CROSS CEM.,COOK,50,0,-87.546317,41.608167,25,So_069_098
12 - HOLY CROSS CEM.,COOK,50,0,-87.546317,41.608167,25,So_069_105
13- LYNWOOD,COOK,50,0,-87.55685,41.514767,25,So_069_096
13- LYNWOOD,COOK,42,0,-87.55685,41.514767,25,So_069_103
14- SKYLINE POOL,COOK,50,0,-87.633033,41.542983,25,So_069_097
14- SKYLINE POOL,COOK,50,0,-87.633033,41.542983,25,So_069_104
15- ALSIP,COOK,27,0,-87.756167,41.67105,25,So_069_093
16- OAK LAWN,COOK,50,0,-87.754917,41.7063,25,So_069_092
16- OAK LAWN,COOK,31,0,-87.754917,41.7063,25,So_069_101
17- EVERGREEN CEM.,COOK,50,0,-87.709283,41.731217,25,So_069_094
19- OLYMPIA FIELDS,COOK,50,0,-87.703217,41.519033,25,So_069_099
19- OLYMPIA FIELDS,COOK,50,0,-87.703217,41.519033,25,So_069_102
1-MT. GREENWOOD,COOK,50,0,-87.6934,41.6917,25,So_069_091
2015EV-01,COOK,6,0,-87.6862,42.0641,25,EV_024_43
2015EV-01,COOK,50,0,-87.6862,42.0641,25,EV_024_47
2015EV-01,COOK,50,0,-87.6862,42.0641,25,EV_024_48
2015EV-01,COOK,55,0,-87.6862,42.0641,25,EV_024_54
2015EV-02,COOK,1,0,-87.725,42.0678,25,EV_024_44
2015EV-03,COOK,1,0,-87.7042,42.0264,25,EV_024_45
2015EV-03,COOK,11,0,-87.7042,42.0264,25,EV_024_49
2015EV-03,COOK,13,0,-87.7042,42.0264,25,EV_024_52
2015EV-04,COOK,23,0,-87.6996,42.0556,25,EV_024_46
2015EV-04,COOK,50,0,-87.6996,42.0556,25,EV_024_50
2015EV-04,COOK,41,0,-87.6996,42.0556,25,EV_024_51
2015EV-04,COOK,42,0,-87.6996,42.0556,25,EV_024_53
9 - LAHON,COOK,50,0,-87.606317,41.483933,25,So_069_095
A463,MCHENRY,5,0,-88.297825,42.163697,25,Cl_013_015-0177
C428,COOK,20,0,-87.8302,41.9159,25,Cl_013_015-0166
C455,COOK,17,0,-87.777265,41.814665,25,Cl_013_015-0187
C458,COOK,31,0,-87.756786,41.81853,25,Cl_013_015-0188
C458,COOK,30,0,-87.756786,41.81853,25,Cl_013_015-0189
CHWN01,DUPAGE,38,0,-88.0374,41.889,25,FO_028_20
D404,DUPAGE,40,0,-88.0585,41.8548,25,Cl_013_015-0165
D427,DUPAGE,7,0,-88.07686,41.9188,25,Cl_013_015-0167
G1,DUPAGE,28,0,-88.2208,41.7814,25,CI_011_N14025
G11*,WILL,68,0,-88.12711,41.73218,25,CI_011_N14032
G13,WILL,84,0,-88.1447,41.7128,25,CI_011_N14033
G15,WILL,72,0,-88.2045,41.6951,25,CI_011_N14034
G17,DUPAGE,236,0,-88.1695,41.7991,25,CI_011_N14029
G19,DUPAGE,462,0,-88.1124,41.7705,25,CI_011_N14031
G4,DUPAGE,13,0,-88.1242,41.7876,25,CI_011_N14028
G6,DUPAGE,141,0,-88.1642,41.7758,25,CI_011_N14030
GRWN01,DUPAGE,73,0,-87.9842,41.7735,25,FO_028_21
HEWN02,DUPAGE,13,0,-999,-999,25,FO_028_17
HIWN01,DUPAGE,50,0,-88.0543,41.831,25,FO_028_16
IDPH 05,COOK,50,0,-87.79447,41.94516,25,ID_034_I171
IDPH 05,COOK,50,1,-87.79447,41.94516,25,ID_034_I184
IDPH 05,COOK,50,1,-87.79447,41.94516,25,ID_034_I191
IDPH 06,COOK,50,0,-87.8131,41.9671,25,ID_034_I172
IDPH 06,COOK,50,0,-87.8131,41.9671,25,ID_034_I185
IDPH 101,COOK,22,0,-87.7537,41.6995,25,ID_034_I175
IDPH 102,COOK,5,0,-87.6953,41.7163,25,ID_034_I163
IDPH 102,COOK,19,0,-87.6953,41.7163,25,ID_034_I176
IDPH 103,COOK,50,0,-87.7177,41.7206,25,ID_034_I164
IDPH 103,COOK,50,0,-87.7177,41.7206,25,ID_034_I177
IDPH 104,DUPAGE,24,0,-87.9896,41.8732,25,ID_034_I165
IDPH 104,DUPAGE,50,0,-87.9896,41.8732,25,ID_034_I178
IDPH 105,COOK,50,0,-87.7602,41.7151,25,ID_034_I166
IDPH 105,COOK,31,0,-87.7602,41.7151,25,ID_034_I179
IDPH 106,DUPAGE,50,0,-88.0367,41.8061,25,ID_034_I167
IDPH 106,DUPAGE,27,0,-88.0367,41.8061,25,ID_034_I180
IDPH 109,DUPAGE,17,0,-87.9841,41.6868,25,ID_034_I168
IDPH 109,DUPAGE,36,0,-87.9841,41.6868,25,ID_034_I181
IDPH 111,COOK,27,0,-87.9976,41.6504,25,ID_034_I169
IDPH 111,COOK,30,0,-87.9976,41.6504,25,ID_034_I182
IDPH 112,COOK,50,0,-87.7022,41.7351,25,ID_034_I170
IDPH 112,COOK,50,1,-87.7022,41.7351,25,ID_034_I183
K410,DUPAGE,50,0,-88.174781,41.951702,25,Cl_013_015-0170
K411,KANE,12,0,-999,-999,25,Cl_013_015-0175
K434,KANE,32,0,0,0,25,Cl_013_015-0174
K435,KANE,15,0,-88.293052,41.926993,25,Cl_013_015-0173
K447,KANE,24,0,-88.323672,41.848069,25,Cl_013_015-0176
K448,KANE,9,0,-88.284772,41.831809,25,Cl_013_015-0172
K452,KANE,5,0,-88.293025,41.882196,25,Cl_013_015-0171
KENDALL03,KENDALL,50,0,-88.2787,41.7137,25,ID_034_I174
KENDALL03,KENDALL,50,0,-88.2787,41.7137,25,ID_034_I187
L300,LAKE,6,0,-87.9776,42.2447,25,Cl_013_015-0186
L305,LAKE,7,0,-87.80644,42.18219,25,Cl_013_015-0155
L310,LAKE,28,0,-999,-999,25,Cl_013_015-0184
L326,LAKE,5,0,-87.827,42.1997,25,Cl_013_015-0164
L438,LAKE,21,0,-87.886698,42.160485,25,Cl_013_015-0162
L446,LAKE,16,0,-87.846347,42.282584,25,Cl_013_015-0159
L459,LAKE,18,0,-87.96328,42.1594,25,Cl_013_015-0158
LCFP 13,LAKE,12,0,-87.906491,42.182227,25,Cl_013_015-0161
LCFP 14,LAKE,50,0,-87.9357,42.2159,25,Cl_013_015-0156
LCFP 14,LAKE,50,0,-87.9357,42.2159,25,Cl_013_015-0157
LCFP 2,LAKE,5,0,-87.9238,42.2715,25,Cl_013_015-0163
LCFP 3,LAKE,6,0,-87.978432,42.34024,25,Cl_013_015-0185
LCFP 6,LAKE,33,0,-88.0719,42.4154,25,Cl_013_015-0181
LCFP 6,LAKE,33,0,-88.0719,42.4154,25,Cl_013_015-0182
LCHD A,LAKE,6,0,-87.845081,42.43321,25,Cl_013_015-0160
LCHD D,LAKE,5,0,-88.0683,42.4006,25,Cl_013_015-0180
LCHD E,LAKE,8,0,-87.97823,42.36404,25,Cl_013_015-0183
LCHD H,LAKE,19,0,-999,-999,25,Cl_013_015-0178
M449,MCHENRY,20,0,-88.208232,42.348866,25,Cl_013_015-0179
MMWN01,DUPAGE,107,0,-999,-999,25,FO_028_19
MONEE 1,WILL,21,0,-88.2428,41.7736,25,ID_034_I214
MONEE 1,WILL,15,0,-88.2428,41.7736,25,ID_034_I217
MONEE 1,WILL,31,0,-88.2428,41.7736,25,ID_034_I219
MONEE 1,WILL,50,0,-88.2428,41.7736,25,ID_034_I222
MONEE 2,WILL,3,0,-87.743,41.4211,25,ID_034_I215
MONEE 2,WILL,19,0,-87.743,41.4211,25,ID_034_I220
MONEE3,WILL,30,0,0,0,25,ID_034_I216
MONEE3,WILL,20,0,0,0,25,ID_034_I218
MONEE3,WILL,27,0,0,0,25,ID_034_I221
MONEE3,WILL,50,0,0,0,25,ID_034_I223
NSG13,COOK,50,0,-87.821683,42.110783,25,No_060_NS0172
NSG13,COOK,50,0,-87.821683,42.110783,25,No_060_NS0173
NSG13,COOK,33,0,-87.821683,42.110783,25,No_060_NS0174
NSG13,COOK,30,0,-87.821683,42.110783,25,No_060_NS0191
NSG13,COOK,50,0,-87.821683,42.110783,25,No_060_NS0214
NSG14,COOK,50,0,-87.74885,42.098383,25,No_060_NS0175
NSG14,COOK,50,0,-87.74885,42.098383,25,No_060_NS0176
NSG14,COOK,42,0,-87.74885,42.098383,25,No_060_NS0177
NSG14,COOK,50,0,-87.74885,42.098383,25,No_060_NS0192
NSG14,COOK,32,0,-87.74885,42.098383,25,No_060_NS0193
NSG14,COOK,50,0,-87.74885,42.098383,25,No_060_NS0215
NSG14,COOK,50,0,-87.74885,42.098383,25,No_060_NS0216
NSG14,COOK,35,0,-87.74885,42.098383,25,No_060_NS0217
NSG17,COOK,50,0,-87.696433,42.022067,25,No_060_NS0178
NSG17,COOK,50,0,-87.696433,42.022067,25,No_060_NS0179
NSG17,COOK,50,0,-87.696433,42.022067,25,No_060_NS0180
NSG17,COOK,50,0,-87.696433,42.022067,25,No_060_NS0194
NSG17,COOK,50,0,-87.696433,42.022067,25,No_060_NS0218
NSG17,COOK,50,0,-87.696433,42.022067,25,No_060_NS0219
NSG17,COOK,46,0,-87.696433,42.022067,25,No_060_NS0220
NSG2,COOK,50,0,-87.8036,42.067666,25,No_060_NS0187
NSG2,COOK,28,0,-87.8036,42.067666,25,No_060_NS0188
NSG21,COOK,30,0,-87.751133,42.076717,25,No_060_NS0181
NSG21,COOK,50,0,-87.751133,42.076717,25,No_060_NS0195
NSG21,COOK,35,0,-87.751133,42.076717,25,No_060_NS0196
NSG21,COOK,50,0,-87.751133,42.076717,25,No_060_NS0221
NSG21,COOK,50,0,-87.751133,42.076717,25,No_060_NS0222
NSG21,COOK,50,0,-87.751133,42.076717,25,No_060_NS0223
NSG22,COOK,50,0,-87.789667,42.04255,25,No_060_NS0182
NSG22,COOK,50,0,-87.789667,42.04255,25,No_060_NS0183
NSG22,COOK,50,0,-87.789667,42.04255,25,No_060_NS0197
NSG22,COOK,50,0,-87.789667,42.04255,25,No_060_NS0198
NSG22,COOK,50,0,-87.789667,42.04255,25,No_060_NS0199
NSG22,COOK,29,0,-87.789667,42.04255,25,No_060_NS0200
NSG22,COOK,50,0,-87.789667,42.04255,25,No_060_NS0224
NSG23,COOK,35,0,-87.798462,42.01703,25,No_060_NS0184
NSG23,COOK,18,0,-87.798462,42.01703,25,No_060_NS0201
NSG24,COOK,50,0,-87.497,42.8472,25,No_060_NS0185
NSG24,COOK,50,0,-87.497,42.8472,25,No_060_NS0186
NSG24,COOK,50,0,-87.497,42.8472,25,No_060_NS0202
NSG24,COOK,50,0,-87.497,42.8472,25,No_060_NS0225
NSG24,COOK,28,0,-87.497,42.8472,25,No_060_NS0226
NSG29,COOK,50,0,-87.766116,42.143945,25,No_060_NS0203
NSG29,COOK,18,0,-87.766116,42.143945,25,No_060_NS0204
NSG29,COOK,50,1,-87.766116,42.143945,25,No_060_NS0231
NSG29,COOK,50,0,-87.766116,42.143945,25,No_060_NS0227
NSG29,COOK,50,0,-87.766116,42.143945,25,No_060_NS0228
NSG29,COOK,50,0,-87.766116,42.143945,25,No_060_NS0229
NSG29,COOK,50,0,-87.766116,42.143945,25,No_060_NS0230
NSG3,COOK,50,0,-87.7118,42.059166,25,No_060_NS0189
NSG3,COOK,50,0,-87.7118,42.059166,25,No_060_NS0190
NSG3,COOK,50,0,-87.7118,42.059166,25,No_060_NS0205
NSG3,COOK,50,0,-87.7118,42.059166,25,No_060_NS0206
NSG3,COOK,50,0,-87.7118,42.059166,25,No_060_NS0207
NSG3,COOK,50,0,-87.7118,42.059166,25,No_060_NS0208
NSG5,COOK,38,0,-87.761766,42.097216,25,No_060_NS0170
NSG5,COOK,50,0,-87.761766,42.097216,25,No_060_NS0209
NSG6,COOK,18,0,-87.745233,42.02175,25,No_060_NS0210
NSG9,COOK,39,0,-87.781716,42.117633,25,No_060_NS0171
NSG9,COOK,50,0,-87.781716,42.117633,25,No_060_NS0211
NSG9,COOK,50,0,-87.781716,42.117633,25,No_060_NS0212
NSG9,COOK,22,0,-87.781716,42.117633,25,No_060_NS0213
NWAH2,COOK,50,0,-87.998563,42.083591,25,No_061_273
NWAH2,COOK,50,0,-87.998563,42.083591,25,No_061_298
NWBG1,COOK,35,0,-87.97649,42.14123,25,No_061_270
NWBG1,COOK,50,0,-87.97649,42.14123,25,No_061_304
NWBR2,COOK,15,0,-88.16306,42.1139,25,No_061_289
NWBR2,COOK,15,0,-88.16306,42.1139,25,No_061_302
NWBR3,COOK,28,0,-88.1284,42.13776,25,No_061_271
NWBR3,COOK,51,0,-88.1284,42.13776,25,No_061_303
NWBT1,COOK,57,0,-88.17953,41.99677,25,No_061_285
NWBT1,COOK,50,0,-88.17953,41.99677,25,No_061_317
NWDP,COOK,50,0,-87.92988,42.04765,25,No_061_288
NWDP,COOK,50,0,-87.92988,42.04765,25,No_061_290
NWDP,COOK,50,0,-87.92988,42.04765,25,No_061_319
NWDP,COOK,50,0,-87.92988,42.04765,25,No_061_327
NWEG2,COOK,50,0,-88.04102,42.00442,25,No_061_283
NWEG2,COOK,50,0,-88.04102,42.00442,25,No_061_293
NWEG2,COOK,50,0,-88.04102,42.00442,25,No_061_307
NWEG2,COOK,50,0,-88.04102,42.00442,25,No_061_325
NWEG3,COOK,50,0,-87.9535,42.0117,25,No_061_281
NWEG3,COOK,50,0,-87.9535,42.0117,25,No_061_296
NWEG3,COOK,50,0,-87.9535,42.0117,25,No_061_311
NWEG3,COOK,50,0,-87.9535,42.0117,25,No_061_321
NWEGSH,COOK,31,0,-87.97607,42.02747,25,No_061_278
NWEGSH,COOK,18,0,-87.97607,42.02747,25,No_061_313
NWEL1,COOK,14,0,-88.25974,42.02845,25,No_061_286
NWEL1,COOK,32,0,-88.25974,42.02845,25,No_061_315
NWGL2,COOK,50,0,-87.849346,42.065177,25,No_061_279
NWGL2,COOK,50,0,-87.849346,42.065177,25,No_061_294
NWGL2,COOK,50,0,-87.849346,42.065177,25,No_061_312
NWGL2,COOK,50,0,-87.849346,42.065177,25,No_061_322
NWHE1,COOK,14,0,-88.23263,42.05819,25,No_061_272
NWHE1,COOK,13,0,-88.23263,42.05819,25,No_061_301
NWHE2,COOK,50,0,-88.0713,42.04724,25,No_061_287
NWHE2,COOK,50,0,-88.0713,42.04724,25,No_061_292
NWHE2,COOK,50,0,-88.0713,42.04724,25,No_061_316
NWHE2,COOK,50,0,-88.0713,42.04724,25,No_061_323
NWHE4,COOK,13,0,-88.104243,42.103473,25,No_061_268
NWHE4,COOK,15,0,-88.104243,42.103473,25,No_061_300
NWNB1,COOK,19,0,-87.860278,42.115833,25,No_061_276
NWNB1,COOK,50,0,-87.860278,42.115833,25,No_061_309
NWNB2,COOK,17,0,-87.88538,42.09502,25,No_061_277
NWNB2,COOK,50,0,-87.88538,42.09502,25,No_061_308
NWPA1,COOK,50,0,-88.0527,42.1045,25,No_061_267
NWPA1,COOK,35,0,-88.0527,42.1045,25,No_061_295
NWPA1,COOK,28,0,-88.0527,42.1045,25,No_061_297
NWPA1,COOK,50,0,-88.0527,42.1045,25,No_061_299
NWPA1,COOK,50,0,-88.0527,42.1045,25,No_061_326
NWPH2,COOK,50,0,-87.934,42.046,25,No_061_274
NWPH2,COOK,50,0,-87.934,42.046,25,No_061_306
NWPR2,COOK,18,0,-87.831669,42.033113,25,No_061_280
NWPR2,COOK,50,0,-87.831669,42.033113,25,No_061_310
NWPR3,COOK,11,0,-87.831861,42.001583,25,No_061_275
NWPR3,COOK,12,0,-87.831861,42.001583,25,No_061_320
NWRM1,COOK,50,0,-88.027866,42.079233,25,No_061_282
NWRM1,COOK,50,0,-88.027866,42.079233,25,No_061_314
NWRM1,COOK,50,0,-88.027866,42.079233,25,No_061_324
NWSC4,COOK,50,0,-88.114261,42.019974,25,No_061_284
NWSC4,COOK,45,0,-88.114261,42.019974,25,No_061_291
NWSC4,COOK,50,0,-88.114261,42.019974,25,No_061_318
NWWH,COOK,18,0,-87.935848,42.135373,25,No_061_269
NWWH,COOK,7,0,-87.935848,42.135373,25,No_061_305
T002,COOK,14,0,-87.7974,41.9562,25,CH_010_40931
T002,COOK,13,0,-87.7974,41.9562,25,CH_010_40930
T003,COOK,2,0,-87.86,41.96,25,CH_010_40932
T008,COOK,2,0,-87.7779,42.0092,25,CH_010_40933
T008,COOK,14,0,-87.7779,42.0092,25,CH_010_40934
T009,COOK,1,0,-87.8529,41.9885,25,CH_010_40935
T011,COOK,20,0,-87.8328,41.9449,25,CH_010_40936
T012,COOK,10,0,-87.7448,41.9942,25,CH_010_40937
T013,COOK,1,0,-87.7782,41.923864,25,CH_010_40868
T027,COOK,11,0,-87.7286,41.9858,25,CH_010_40927
T028,COOK,5,0,-87.6896,41.9869,25,CH_010_40928
T028,COOK,2,0,-87.6896,41.9869,25,CH_010_40955
T030,COOK,3,0,-87.7159,41.8816,25,CH_010_40869
T030,COOK,6,0,-87.7159,41.8816,25,CH_010_40870
T031,COOK,5,0,-87.7647,41.8738,25,CH_010_40871
T035,COOK,3,0,-87.68,41.84,25,CH_010_40890
T035,COOK,4,0,-87.68,41.84,25,CH_010_40891
T039,COOK,1,0,-87.7264,41.9118,25,CH_010_40872
T046,COOK,10,0,-87.6892,41.8914,25,CH_010_40900
T049,COOK,1,0,-87.6553,41.8965,25,CH_010_40901
T054A,COOK,1,0,-87.631291,41.919824,25,CH_010_40902
T054B,COOK,1,0,-87.636004,41.918459,25,CH_010_40903
T054C,COOK,1,0,-87.6309,41.919,25,CH_010_40904
T054C,COOK,1,0,-87.6309,41.919,25,CH_010_40905
T061,COOK,2,0,-87.6746,41.8013,25,CH_010_40878
T061,COOK,10,0,-87.6746,41.8013,25,CH_010_40877
T062,COOK,2,0,-87.7121,41.8006,25,CH_010_40879
T063,COOK,2,0,-87.7241,41.8253,25,CH_010_40881
T063,COOK,3,0,-87.7241,41.8253,25,CH_010_40880
T065,COOK,1,0,-87.752,41.7774,25,CH_010_40883
T065,COOK,1,0,-87.752,41.7774,25,CH_010_40882
T066,COOK,4,0,-87.703,41.7716,25,CH_010_40884
T068,COOK,3,0,-87.6634,41.7466,25,CH_010_40892
T069,COOK,1,0,-87.678,41.7685,25,CH_010_40885
T073,COOK,8,0,-87.6002,41.7733,25,CH_010_40893
T074,COOK,7,0,-87.66,41.82,25,CH_010_40894
T080,COOK,15,0,-87.6138,41.7546,25,CH_010_40895
T080,COOK,31,0,-87.6138,41.7546,25,CH_010_40896
T082,COOK,3,0,-87.6429,41.8034,25,CH_010_40897
T090,COOK,6,0,-87.6614,41.6776,25,CH_010_40907
T090,COOK,1,0,-87.6614,41.6776,25,CH_010_40906
T094,COOK,3,0,-87.6648,41.7213,25,CH_010_40954
T095,COOK,4,0,-87.6314,41.7053,25,CH_010_40908
T095,COOK,1,0,-87.6314,41.7053,25,CH_010_40958
T099,COOK,1,0,-87.55688,41.72638,25,CH_010_40913
T102,COOK,5,0,-87.6091,41.6964,25,CH_010_40914
T115,COOK,5,0,-87.5903,41.6624,25,CH_010_40915
T115,COOK,1,0,-87.5903,41.6624,25,CH_010_40916
T128,COOK,1,0,-87.5656,41.7047,25,CH_010_40917
T128,COOK,2,0,-87.5656,41.7047,25,CH_010_40918
T128,COOK,1,0,-87.5656,41.7047,25,CH_010_40919
T135,COOK,6,0,-87.6329,41.6632,25,CH_010_40909
T138,COOK,2,0,-87.5778,41.6201,25,CH_010_40920
T151,COOK,9,0,-87.8006,41.9163,25,CH_010_40873
T152,COOK,6,0,-87.7161,41.8461,25,CH_010_40874
T159,COOK,9,0,-87.6496,41.7311,25,CH_010_40910
T209,COOK,1,0,-87.545906,41.655534,25,CH_010_40923
T209,COOK,2,0,-87.545906,41.655534,25,CH_010_40921
T209,COOK,2,0,-87.545906,41.655534,25,CH_010_40922
T212,COOK,3,0,-87.528475,41.680787,25,CH_010_40924
T212,COOK,5,0,-87.528475,41.680787,25,CH_010_40925
T212,COOK,2,0,-87.528475,41.680787,25,CH_010_40926
T220,COOK,1,0,-87.69,41.96,25,CH_010_40929
T222,COOK,4,0,-87.747502,41.925226,25,CH_010_40876
T223,COOK,8,0,-87.80467,41.973995,25,CH_010_40938
T225,COOK,1,0,-87.731457,41.743395,25,CH_010_40887
T225,COOK,5,0,-87.731457,41.743395,25,CH_010_40886
T226,COOK,2,0,-87.647594,41.794297,25,CH_010_40899
T226,COOK,1,0,-87.647594,41.794297,25,CH_010_40898
T227,COOK,1,0,-87.608227,41.728445,25,CH_010_40911
T227,COOK,15,0,-87.608227,41.728445,25,CH_010_40912
T228,COOK,8,0,-87.724985,41.952654,25,CH_010_40939
T230,COOK,3,0,-87.755737,41.904661,25,CH_010_40875
T233,COOK,33,0,-87.806735,42.010253,25,CH_010_40941
T233,COOK,5,0,-87.806735,42.010253,25,CH_010_40940
T235,COOK,10,0,-87.728342,41.774866,25,CH_010_40889
T235,COOK,1,0,-87.728342,41.774866,25,CH_010_40888
T236,COOK,10,0,-87.770852,41.995042,25,CH_010_40942
T236,COOK,5,0,-87.770852,41.995042,25,CH_010_40943
T900,COOK,1,0,-87.882,41.9798,25,CH_010_40944
T902,COOK,31,0,-87.882,41.9798,25,CH_010_40945
T904,COOK,6,0,-87.882,41.9798,25,CH_010_40946
T904,COOK,1,0,-87.882,41.9798,25,CH_010_40947
T905,COOK,11,0,-87.882,41.9798,25,CH_010_40948
T905,COOK,25,0,-87.882,41.9798,25,CH_010_40949
T906,COOK,4,0,-87.882,41.9798,25,CH_010_40950
T906,COOK,27,0,-87.882,41.9798,25,CH_010_40951
T913,COOK,16,0,-87.882,41.9798,25,CH_010_40956
T923,COOK,27,0,0,0,25,CH_010_40957
T925,COOK,3,0,0,0,25,CH_010_40952
T925,COOK,9,0,0,0,25,CH_010_40953
TRAP 1,KENDALL,50,0,-88.463232,41.65886,25,KE_042_013
TRAP 11,KENDALL,14,0,-88.5636,41.6097,25,KE_042_015
TRAP 12,KENDALL,19,0,-88.3977,41.6295,25,KE_042_016
TRAP 14,KENDALL,50,0,-88.3483,41.7034,25,KE_042_017
TRAP 3,COOK,495,0,-87.7178,42.0445,25,SK_068_062215-3
TRAP 3,COOK,516,0,-87.7178,42.0445,25,SK_068_062415-3
TRAP 3,COOK,494,0,-87.7178,42.0445,25,SK_068_062615-3
TRAP 4,COOK,442,0,-87.7607,42.0327,25,SK_068_062215-4
TRAP 4,COOK,284,0,-87.7607,42.0327,25,SK_068_062415-4
TRAP 4,COOK,225,0,-87.7607,42.0327,25,SK_068_062615-4
TRAP 7,COOK,1541,0,-87.7402,42.0235,25,SK_068_062215-7
TRAP 7,COOK,707,0,-87.7402,42.0235,25,SK_068_062415-7
TRAP 8,KENDALL,50,0,-88.5812,41.5431,25,KE_042_014
WCHD1,WILL,47,0,-88.04039,41.30351,25,WI_079_1501WCHD10
WCHD10,WILL,29,0,-87.616758,41.433593,25,WI_079_1510WCHD7
WCHD11,WILL,45,0,-87.883601,41.533476,25,WI_079_1511WCHD8
WCHD11,WILL,15,0,-87.883601,41.533476,25,WI_079_1511WCHD9
WCHD16,WILL,50,0,-87.950095,41.616909,25,WI_079_1516WCHD11
WCHD16,WILL,50,0,-87.950095,41.616909,25,WI_079_1516WCHD12
WCHD24,WILL,50,0,-87.81483,41.488883,25,WI_079_1524WCHD7
WCHD24,WILL,46,0,-87.81483,41.488883,25,WI_079_1524WCHD8
WCHD29,WILL,50,0,-88.21238,41.6075,25,WI_079_1529WCHD1
WCHD29,WILL,50,0,-88.21238,41.6075,25,WI_079_1529WCHD2
WCHD3,WILL,29,0,-87.58277,41.30723,25,WI_079_1503WCHD11
WCHD31,WILL,26,0,-88.1991,41.50903,25,WI_079_1531WCHD4
WCHD31,WILL,16,0,-88.1991,41.50903,25,WI_079_1531WCHD5
WCHD32,WILL,19,0,-88.002389,41.449548,25,WI_079_1532WCHD9
WCHD6,WILL,50,0,-88.03497,41.4189,25,WI_079_1506WCHD6
WILL 03,WILL,50,0,-88.0982,41.7273,25,ID_034_I173
WILL 03,WILL,30,0,-88.0982,41.7273,25,ID_034_I186
WMWN03,DUPAGE,50,0,-88.1746,41.9321,25,FO_028_18
WNV-2015-001,KANE,26,0,-88.3418,41.7289,25,KA_040_201500301
WNV-2015-002,KANE,50,0,-88.2863,41.7859,25,KA_040_201500402
WNV-2015-005,KANE,41,0,-88.415,41.9573,25,KA_040_201500705
WNV-2015-007,KANE,50,0,-88.363,42.0854,25,KA_040_201500407
WNV-2015-007,KANE,45,0,-88.363,42.0854,25,KA_040_201500507
WNV-2015-008,KANE,50,0,-88.3645,42.0077,25,KA_040_201500708
WNV-2015-009,KANE,38,0,-999,-999,25,KA_040_201500609
WNV-2015-009,KANE,30,0,-999,-999,25,KA_040_201500709
WNV-2015-010,KANE,50,0,-88.2646,42.1177,25,KA_040_201500710
WNV-2015-010,KANE,23,0,-88.2646,42.1177,25,KA_040_201500810
1,COOK,10,0,-87.7697,41.5698,26,CO_016_38
1,MCHENRY,50,0,-42.340416,88.438066,26,MC_053_1672015
1,MCHENRY,50,0,-42.340416,88.438066,26,MC_053_1682015
2,DUPAGE,21,0,-88.16775,41.79228,26,CI_011_N14036
3,DUPAGE,44,0,-88.16775,41.79228,26,CI_011_N14037
8,COOK,15,0,-87.8647,42.0815,26,CO_016_33
10,COOK,20,0,-87.8948,41.9318,26,CO_016_30
15,MCHENRY,1,0,-88.26823,42.2226,26,MC_053_1622015
17,COOK,30,0,-87.855546,41.922432,26,CO_016_31
17,MCHENRY,50,0,-88.23534,42.19053,26,MC_053_2492015
19,MCHENRY,50,0,-88.43285,42.47678,26,MC_053_2482015
20,MCHENRY,50,0,-88.2358,42.44694,26,MC_053_1642015
20,MCHENRY,50,0,-88.2358,42.44694,26,MC_053_1652015
20,MCHENRY,50,0,-88.2358,42.44694,26,MC_053_1662015
22,MCHENRY,38,0,-88.38632,42.38654,26,MC_053_1632015
23,MCHENRY,50,0,-88.62511,42.41502,26,MC_053_2212015
23,MCHENRY,50,0,-88.62511,42.41502,26,MC_053_2222015
23,MCHENRY,50,0,-88.62511,42.41502,26,MC_053_2232015
23,MCHENRY,50,0,-88.62511,42.41502,26,MC_053_2242015
23,MCHENRY,50,0,-88.62511,42.41502,26,MC_053_2252015
23,MCHENRY,50,0,-88.62511,42.41502,26,MC_053_2262015
23,MCHENRY,50,0,-88.62511,42.41502,26,MC_053_2272015
